campaign_name,start_date,end_date,budget,roi,type,target_audience,channel,conversion_rate,revenue,duration_days,beneficio_neto,budget_cat,revenue_cat,roi_cat
Virtual bottom-line parallelism,2022-08-16 00:00:00+00:00,2023-09-05 00:00:00+00:00,4408214.0,0.5,email,B2C,organic,0.49,903002.29,385.0,-3505211.71,Muy Alto,Muy Alto,Bajo
Customer-focused mobile Graphic Interface,2023-01-19 00:00:00+00:00,2023-11-21 00:00:00+00:00,619463.0,0.89,webinar,B2C,paid,0.85,217755.18,306.0,-401707.82,Muy Alto,Muy Alto,Bajo
Networked asynchronous standardization,2023-06-06 00:00:00+00:00,2024-01-06 00:00:00+00:00,5016889.0,0.14,email,B2B,Referral,0.67,610750.16,214.0,-4406138.84,Muy Alto,Muy Alto,Bajo
Persevering coherent concept,2022-09-15 00:00:00+00:00,2023-12-13 00:00:00+00:00,5433115.0,0.5,social media,B2B,promotion,0.39,992544.71,454.0,-4440570.29,Muy Alto,Muy Alto,Bajo
Secured systemic groupware,2022-08-28 00:00:00+00:00,2023-10-17 00:00:00+00:00,7252972.0,0.83,email,B2C,Referral,0.24,97176.72,415.0,-7155795.28,Muy Alto,Medio,Bajo
Team-oriented motivating productivity,2022-09-21 00:00:00+00:00,2023-09-06 00:00:00+00:00,4088117.0,0.35,podcast,B2B,promotion,0.1,689581.23,350.0,-3398535.77,Muy Alto,Muy Alto,Bajo
Seamless exuding model,2022-11-20 00:00:00+00:00,2023-08-05 00:00:00+00:00,688857.0,0.19,webinar,B2B,organic,0.21,162090.83,258.0,-526766.17,Muy Alto,Alto,Bajo
Cross-platform bandwidth-monitored model,2023-02-23 00:00:00+00:00,2023-09-16 00:00:00+00:00,483580.0,0.3,email,B2C,paid,0.39,507844.26,205.0,24264.26000000001,Muy Alto,Muy Alto,Bajo
Face-to-face high-level synergy,2022-08-15 00:00:00+00:00,2024-06-03 00:00:00+00:00,9828974.0,0.99,webinar,B2B,paid,0.79,811980.83,658.0,-9016993.17,Muy Alto,Muy Alto,Bajo
Compatible eco-centric access,2022-08-24 00:00:00+00:00,2023-09-04 00:00:00+00:00,401662.0,0.62,social media,B2B,Referral,0.99,773055.56,376.0,371393.56000000006,Muy Alto,Muy Alto,Bajo
Down-sized web-enabled data-warehouse,2023-04-08 00:00:00+00:00,2024-06-03 00:00:00+00:00,4141979.0,0.74,social media,B2B,organic,0.35,289139.49,422.0,-3852839.51,Muy Alto,Muy Alto,Bajo
Streamlined non-volatile projection,2022-10-17 00:00:00+00:00,2024-01-19 00:00:00+00:00,5268692.0,0.18,social media,B2B,organic,0.28,443069.55,459.0,-4825622.45,Muy Alto,Muy Alto,Bajo
Synergized client-driven algorithm,2023-04-11 00:00:00+00:00,2023-12-05 00:00:00+00:00,1642077.0,0.92,social media,B2C,organic,0.73,632069.31,238.0,-1010007.69,Muy Alto,Muy Alto,Bajo
Cross-platform composite matrix,2022-10-30 00:00:00+00:00,2024-02-25 00:00:00+00:00,4697652.0,0.1,webinar,B2C,organic,0.85,371431.14,483.0,-4326220.86,Muy Alto,Muy Alto,Bajo
Networked background utilization,2023-03-12 00:00:00+00:00,2024-05-19 00:00:00+00:00,9112263.0,0.5,social media,B2C,organic,0.7,831243.27,434.0,-8281019.73,Muy Alto,Muy Alto,Bajo
Quality-focused composite challenge,2022-12-01 00:00:00+00:00,2024-01-28 00:00:00+00:00,485598.0,0.35,podcast,B2B,promotion,0.85,649003.16,423.0,163405.16000000003,Muy Alto,Muy Alto,Bajo
Enhanced asymmetric open system,2023-04-08 00:00:00+00:00,2023-12-20 00:00:00+00:00,5450383.0,0.5,social media,B2B,promotion,0.9,79089.3,256.0,-5371293.7,Muy Alto,Medio,Bajo
Innovative hybrid time-frame,2022-08-12 00:00:00+00:00,2023-12-21 00:00:00+00:00,1209823.0,0.5,email,B2C,paid,0.44,270608.24,496.0,-939214.76,Muy Alto,Muy Alto,Bajo
Re-engineered intangible intranet,2023-03-06 00:00:00+00:00,2024-03-15 00:00:00+00:00,1441922.0,0.29,podcast,B2C,promotion,0.18,108083.4,375.0,-1333838.6,Muy Alto,Alto,Bajo
Multi-channeled zero administration software,2023-01-09 00:00:00+00:00,2023-10-17 00:00:00+00:00,598924.0,0.68,email,B2B,promotion,0.66,940283.84,281.0,341359.83999999997,Muy Alto,Muy Alto,Bajo
Universal national adapter,2022-11-28 00:00:00+00:00,2024-07-05 00:00:00+00:00,519761.0,0.1,social media,B2C,Referral,0.78,61121.6,585.0,-458639.4,Muy Alto,Medio,Bajo
Centralized system-worthy knowledgebase,2022-09-16 00:00:00+00:00,2024-01-20 00:00:00+00:00,631087.0,0.74,email,B2C,paid,0.62,845412.79,491.0,214325.79000000004,Muy Alto,Muy Alto,Bajo
Open-architected asymmetric time-frame,2023-03-25 00:00:00+00:00,2024-06-03 00:00:00+00:00,8061213.0,0.31,podcast,B2C,promotion,0.97,112762.13,436.0,-7948450.87,Muy Alto,Alto,Bajo
Centralized leadingedge Local Area Network,2023-01-31 00:00:00+00:00,2023-09-27 00:00:00+00:00,8035887.0,0.5,webinar,B2B,organic,0.64,112718.32,239.0,-7923168.68,Muy Alto,Alto,Bajo
Organized needs-based conglomeration,2022-10-19 00:00:00+00:00,2023-10-02 00:00:00+00:00,7385523.0,0.54,social media,B2B,promotion,0.5,215072.47,348.0,-7170450.53,Muy Alto,Muy Alto,Bajo
Optional secondary collaboration,2023-04-19 00:00:00+00:00,2024-02-28 00:00:00+00:00,6391162.0,0.4,podcast,B2C,organic,0.49,177445.17,315.0,-6213716.83,Muy Alto,Alto,Bajo
Synchronized client-driven challenge,2023-02-08 00:00:00+00:00,2023-08-22 00:00:00+00:00,5012439.0,0.7,social media,B2B,paid,0.22,639517.42,195.0,-4372921.58,Muy Alto,Muy Alto,Bajo
Enterprise-wide zero administration Graphic Interface,2022-11-24 00:00:00+00:00,2024-05-11 00:00:00+00:00,3808624.0,0.65,podcast,B2C,paid,0.71,684590.46,534.0,-3124033.54,Muy Alto,Muy Alto,Bajo
Programmable local moratorium,2023-03-27 00:00:00+00:00,2023-08-15 00:00:00+00:00,4804633.0,0.9,podcast,B2C,promotion,0.45,50534.85,141.0,-4754098.15,Muy Alto,Medio,Bajo
Networked systematic attitude,2022-11-01 00:00:00+00:00,2023-10-02 00:00:00+00:00,638082.0,0.67,email,B2B,promotion,0.17,275542.3,335.0,-362539.7,Muy Alto,Muy Alto,Bajo
Pre-emptive solution-oriented standardization,2023-01-31 00:00:00+00:00,2023-12-24 00:00:00+00:00,2605753.0,0.94,email,B2B,Referral,0.32,169915.72,327.0,-2435837.28,Muy Alto,Alto,Bajo
Down-sized contextually-based strategy,2022-12-07 00:00:00+00:00,2024-01-20 00:00:00+00:00,563816.0,0.7,social media,B2C,Referral,0.41,492601.2,409.0,-71214.79999999999,Muy Alto,Muy Alto,Bajo
Reverse-engineered zero administration workforce,2022-10-11 00:00:00+00:00,2023-10-14 00:00:00+00:00,578151.0,0.62,webinar,B2B,promotion,0.65,962065.9,368.0,383914.9,Muy Alto,Muy Alto,Bajo
Pre-emptive real-time database,2023-07-28 00:00:00+00:00,2023-09-11 00:00:00+00:00,7526237.0,0.75,webinar,B2B,Referral,0.7,421847.27,45.0,-7104389.73,Muy Alto,Muy Alto,Bajo
Business-focused foreground budgetary management,2023-06-14 00:00:00+00:00,2023-12-10 00:00:00+00:00,4322659.0,0.95,social media,B2B,Referral,0.53,573462.79,179.0,-3749196.21,Muy Alto,Muy Alto,Bajo
Stand-alone multi-tasking methodology,2022-11-02 00:00:00+00:00,2024-05-03 00:00:00+00:00,8450627.0,0.8,podcast,B2C,organic,0.63,375663.38,548.0,-8074963.62,Muy Alto,Muy Alto,Bajo
Proactive eco-centric process improvement,2023-01-08 00:00:00+00:00,2023-12-27 00:00:00+00:00,3645788.0,0.28,social media,B2B,organic,0.73,905182.53,353.0,-2740605.4699999997,Muy Alto,Muy Alto,Bajo
Digitized human-resource knowledge user,2023-02-04 00:00:00+00:00,2024-01-25 00:00:00+00:00,1003896.0,0.36,podcast,B2B,promotion,0.7,911686.87,355.0,-92209.13,Muy Alto,Muy Alto,Bajo
Ergonomic next generation hub,2022-12-18 00:00:00+00:00,2024-01-27 00:00:00+00:00,2707985.0,0.32,social media,B2C,Referral,0.3,784636.2,405.0,-1923348.8,Muy Alto,Muy Alto,Bajo
Realigned radical hardware,2022-11-03 00:00:00+00:00,2024-07-12 00:00:00+00:00,3451286.0,0.2,webinar,B2B,Referral,0.87,999712.49,617.0,-2451573.51,Muy Alto,Muy Alto,Bajo
Grass-roots national approach,2022-08-29 00:00:00+00:00,2024-03-21 00:00:00+00:00,1606349.0,0.99,email,B2B,promotion,0.69,868083.16,570.0,-738265.84,Muy Alto,Muy Alto,Bajo
Synergistic mobile task-force,2022-11-02 00:00:00+00:00,2023-11-20 00:00:00+00:00,613432.0,0.91,social media,B2B,Referral,0.73,943514.25,383.0,330082.25,Muy Alto,Muy Alto,Bajo
Customer-focused fault-tolerant help-desk,2022-10-08 00:00:00+00:00,2023-12-25 00:00:00+00:00,3958598.0,0.11,podcast,B2B,promotion,0.99,889037.24,443.0,-3069560.76,Muy Alto,Muy Alto,Bajo
Face-to-face 6thgeneration portal,2023-05-08 00:00:00+00:00,2023-09-05 00:00:00+00:00,9953521.0,0.59,social media,B2B,paid,0.15,142678.88,120.0,-9810842.12,Muy Alto,Alto,Bajo
Ameliorated encompassing capacity,2023-02-19 00:00:00+00:00,2024-07-28 00:00:00+00:00,4446683.0,0.15,webinar,B2B,promotion,0.31,504690.83,525.0,-3941992.17,Muy Alto,Muy Alto,Bajo
Digitized optimizing capability,2022-08-25 00:00:00+00:00,2023-10-12 00:00:00+00:00,7084182.0,0.22,podcast,B2C,paid,0.76,406913.89,413.0,-6677268.11,Muy Alto,Muy Alto,Bajo
Triple-buffered zero tolerance circuit,2023-04-27 00:00:00+00:00,2024-03-18 00:00:00+00:00,6275263.0,0.3,podcast,B2C,paid,0.32,307410.29,326.0,-5967852.71,Muy Alto,Muy Alto,Bajo
Open-source background firmware,2023-07-04 00:00:00+00:00,2024-04-09 00:00:00+00:00,977482.0,0.73,email,B2C,Referral,0.96,543371.38,280.0,-434110.62,Muy Alto,Muy Alto,Bajo
Expanded global matrices,2022-11-28 00:00:00+00:00,2024-04-16 00:00:00+00:00,6704832.0,0.78,webinar,B2B,organic,0.42,246285.96,505.0,-6458546.04,Muy Alto,Muy Alto,Bajo
Organized regional implementation,2023-02-13 00:00:00+00:00,2023-12-31 00:00:00+00:00,3430392.0,0.13,webinar,B2C,paid,0.48,420804.86,321.0,-3009587.14,Muy Alto,Muy Alto,Bajo
Realigned stable parallelism,2023-03-31 00:00:00+00:00,2024-01-18 00:00:00+00:00,5287117.0,0.19,webinar,B2B,promotion,0.53,611779.7,293.0,-4675337.3,Muy Alto,Muy Alto,Bajo
Networked executive knowledgebase,2022-10-18 00:00:00+00:00,2023-08-19 00:00:00+00:00,5367865.0,0.47,email,B2B,promotion,0.24,129992.9,305.0,-5237872.1,Muy Alto,Alto,Bajo
Multi-tiered neutral standardization,2023-05-09 00:00:00+00:00,2023-11-26 00:00:00+00:00,2192172.0,0.74,webinar,B2C,organic,0.55,721273.96,201.0,-1470898.04,Muy Alto,Muy Alto,Bajo
Virtual cohesive orchestration,2023-03-11 00:00:00+00:00,2023-08-21 00:00:00+00:00,9870634.0,0.69,email,B2C,promotion,0.92,499658.4,163.0,-9370975.6,Muy Alto,Muy Alto,Bajo
Progressive 4thgeneration policy,2022-10-06 00:00:00+00:00,2024-04-20 00:00:00+00:00,162907.0,0.49,webinar,B2C,promotion,0.99,172899.7,562.0,9992.700000000012,Alto,Alto,Bajo
Monitored impactful installation,2023-07-28 00:00:00+00:00,2023-11-25 00:00:00+00:00,2493691.0,0.9,webinar,B2B,promotion,0.37,541332.72,120.0,-1952358.28,Muy Alto,Muy Alto,Bajo
Automated responsive initiative,2022-08-30 00:00:00+00:00,2024-05-12 00:00:00+00:00,2040162.0,0.6,podcast,B2B,paid,0.28,875354.92,621.0,-1164807.08,Muy Alto,Muy Alto,Bajo
Function-based grid-enabled conglomeration,2022-12-06 00:00:00+00:00,2024-05-03 00:00:00+00:00,3367546.0,0.18,email,B2B,promotion,0.89,203504.87,514.0,-3164041.13,Muy Alto,Muy Alto,Bajo
Polarized dynamic analyzer,2023-06-27 00:00:00+00:00,2024-07-26 00:00:00+00:00,876184.0,0.97,podcast,B2C,promotion,0.5,274321.91,395.0,-601862.0900000001,Muy Alto,Muy Alto,Bajo
Centralized methodical alliance,2023-07-19 00:00:00+00:00,2024-02-11 00:00:00+00:00,3352469.0,0.6,podcast,B2C,paid,0.19,970610.35,207.0,-2381858.65,Muy Alto,Muy Alto,Bajo
Visionary directional open architecture,2023-05-02 00:00:00+00:00,2024-05-29 00:00:00+00:00,8662359.0,0.26,webinar,B2C,organic,0.23,107133.96,393.0,-8555225.04,Muy Alto,Alto,Bajo
Reduced static functionalities,2023-03-09 00:00:00+00:00,2024-01-08 00:00:00+00:00,847358.0,0.29,social media,B2B,organic,0.93,840891.99,305.0,-6466.010000000009,Muy Alto,Muy Alto,Bajo
Sharable upward-trending initiative,2022-10-23 00:00:00+00:00,2024-04-09 00:00:00+00:00,209513.0,0.58,social media,B2C,organic,0.24,994306.41,534.0,784793.41,Muy Alto,Muy Alto,Bajo
Front-line eco-centric open system,2023-06-16 00:00:00+00:00,2024-07-06 00:00:00+00:00,363318.0,0.9,social media,B2B,promotion,0.76,622639.37,386.0,259321.37,Muy Alto,Muy Alto,Bajo
Managed bandwidth-monitored complexity,2023-03-21 00:00:00+00:00,2024-04-04 00:00:00+00:00,1940194.0,0.92,email,B2B,organic,0.25,617007.9,380.0,-1323186.1,Muy Alto,Muy Alto,Bajo
Re-engineered non-volatile algorithm,2023-03-04 00:00:00+00:00,2023-11-06 00:00:00+00:00,5953242.0,0.7,webinar,B2B,paid,0.9,773688.33,247.0,-5179553.67,Muy Alto,Muy Alto,Bajo
Integrated secondary migration,2023-01-04 00:00:00+00:00,2024-04-26 00:00:00+00:00,9808992.0,0.33,webinar,B2C,paid,0.22,522231.68,478.0,-9286760.32,Muy Alto,Muy Alto,Bajo
Horizontal 6thgeneration model,2022-11-19 00:00:00+00:00,2023-10-29 00:00:00+00:00,1630837.0,0.65,webinar,B2C,promotion,0.37,511344.87,344.0,-1119492.13,Muy Alto,Muy Alto,Bajo
Robust optimizing projection,2023-06-12 00:00:00+00:00,2023-11-06 00:00:00+00:00,3682424.0,0.93,email,B2B,promotion,0.42,971476.94,147.0,-2710947.06,Muy Alto,Muy Alto,Bajo
Right-sized scalable open architecture,2023-02-06 00:00:00+00:00,2023-12-24 00:00:00+00:00,6240671.0,0.3,webinar,B2B,promotion,0.67,123917.89,321.0,-6116753.11,Muy Alto,Alto,Bajo
Optional mission-critical project,2022-08-06 00:00:00+00:00,2024-07-22 00:00:00+00:00,9671347.0,0.92,podcast,B2C,paid,0.63,995340.62,716.0,-8676006.38,Muy Alto,Muy Alto,Bajo
Focused responsive open architecture,2022-11-09 00:00:00+00:00,2024-01-28 00:00:00+00:00,9149092.0,0.93,webinar,B2C,Referral,0.95,38601.99,445.0,-9110490.01,Muy Alto,Bajo,Bajo
Reverse-engineered static infrastructure,2023-07-26 00:00:00+00:00,2024-05-29 00:00:00+00:00,1224632.0,0.48,email,B2B,Referral,0.44,987205.29,308.0,-237426.70999999996,Muy Alto,Muy Alto,Bajo
Monitored grid-enabled productivity,2023-01-08 00:00:00+00:00,2024-06-07 00:00:00+00:00,2972433.0,0.61,podcast,B2C,promotion,0.27,961419.64,516.0,-2011013.3599999999,Muy Alto,Muy Alto,Bajo
Cross-group foreground ability,2023-03-11 00:00:00+00:00,2023-11-27 00:00:00+00:00,3234379.0,0.99,social media,B2B,paid,0.5,55043.59,261.0,-3179335.41,Muy Alto,Medio,Bajo
Switchable mobile toolset,2023-06-25 00:00:00+00:00,2024-04-16 00:00:00+00:00,5959026.0,0.83,podcast,B2B,Referral,0.99,574709.76,296.0,-5384316.24,Muy Alto,Muy Alto,Bajo
Front-line mobile ability,2022-11-12 00:00:00+00:00,2023-08-18 00:00:00+00:00,7758236.0,0.65,podcast,B2C,promotion,0.47,428175.9,279.0,-7330060.1,Muy Alto,Muy Alto,Bajo
Optional systemic adapter,2022-12-15 00:00:00+00:00,2023-12-16 00:00:00+00:00,234776.0,0.26,email,B2B,paid,0.34,219063.7,366.0,-15712.299999999988,Muy Alto,Muy Alto,Bajo
User-friendly responsive parallelism,2022-10-31 00:00:00+00:00,2024-05-08 00:00:00+00:00,966613.0,0.86,email,B2C,Referral,0.65,53039.92,555.0,-913573.08,Muy Alto,Medio,Bajo
Mandatory grid-enabled throughput,2023-06-07 00:00:00+00:00,2023-08-06 00:00:00+00:00,6393871.0,0.0,email,B2C,Referral,0.49,890569.79,60.0,-5503301.21,Muy Alto,Muy Alto,Pérdida
Phased dynamic throughput,2023-07-07 00:00:00+00:00,2023-12-31 00:00:00+00:00,4424838.0,0.4,webinar,B2B,paid,0.65,313395.54,177.0,-4111442.46,Muy Alto,Muy Alto,Bajo
Pre-emptive mobile Local Area Network,2023-05-07 00:00:00+00:00,2024-02-13 00:00:00+00:00,9708341.0,0.77,podcast,B2B,promotion,0.25,378325.1,282.0,-9330015.9,Muy Alto,Muy Alto,Bajo
Decentralized zero-defect superstructure,2022-10-18 00:00:00+00:00,2023-10-03 00:00:00+00:00,1870692.0,0.58,webinar,B2B,Referral,0.44,554902.17,350.0,-1315789.83,Muy Alto,Muy Alto,Bajo
Distributed grid-enabled focus group,2022-10-10 00:00:00+00:00,2023-10-12 00:00:00+00:00,927429.0,0.55,webinar,B2B,organic,0.33,755802.41,367.0,-171626.58999999997,Muy Alto,Muy Alto,Bajo
Monitored global leverage,2023-03-10 00:00:00+00:00,2024-04-26 00:00:00+00:00,1441829.0,0.47,email,B2B,promotion,0.67,683612.91,413.0,-758216.09,Muy Alto,Muy Alto,Bajo
Secured exuding hardware,2022-08-17 00:00:00+00:00,2024-04-13 00:00:00+00:00,5564428.0,0.41,podcast,B2C,Referral,0.68,764211.61,605.0,-4800216.39,Muy Alto,Muy Alto,Bajo
Re-engineered content-based projection,2023-06-23 00:00:00+00:00,2024-05-03 00:00:00+00:00,4997341.0,0.32,podcast,B2B,promotion,0.4,305097.18,315.0,-4692243.82,Muy Alto,Muy Alto,Bajo
Compatible explicit hierarchy,2022-10-06 00:00:00+00:00,2024-05-27 00:00:00+00:00,5249587.0,0.5,webinar,B2B,promotion,0.56,375558.47,599.0,-4874028.53,Muy Alto,Muy Alto,Bajo
Reduced holistic groupware,2023-05-22 00:00:00+00:00,2023-08-13 00:00:00+00:00,2290515.0,0.85,podcast,B2C,paid,0.2,923669.92,83.0,-1366845.08,Muy Alto,Muy Alto,Bajo
Organic national application,2023-03-01 00:00:00+00:00,2023-11-20 00:00:00+00:00,7087165.0,0.5,email,B2C,organic,0.46,193601.52,264.0,-6893563.48,Muy Alto,Alto,Bajo
Configurable multi-tasking projection,2022-12-07 00:00:00+00:00,2023-08-07 00:00:00+00:00,9128014.0,0.71,social media,B2B,paid,0.24,764420.89,243.0,-8363593.11,Muy Alto,Muy Alto,Bajo
Open-source zero-defect groupware,2022-08-22 00:00:00+00:00,2024-02-26 00:00:00+00:00,4314237.0,0.65,webinar,B2C,Referral,0.9,770745.63,553.0,-3543491.37,Muy Alto,Muy Alto,Bajo
Extended multi-tasking focus group,2023-07-13 00:00:00+00:00,2023-11-11 00:00:00+00:00,9080723.0,0.44,email,B2B,Referral,0.76,153622.7,121.0,-8927100.3,Muy Alto,Alto,Bajo
Reverse-engineered 4thgeneration adapter,2023-01-01 00:00:00+00:00,2024-04-15 00:00:00+00:00,326228.0,0.65,podcast,B2C,promotion,0.3,568194.2,470.0,241966.19999999995,Muy Alto,Muy Alto,Bajo
Open-source heuristic methodology,2023-06-04 00:00:00+00:00,2023-10-18 00:00:00+00:00,2527714.0,0.34,email,B2C,organic,0.92,49060.75,136.0,-2478653.25,Muy Alto,Bajo,Bajo
Diverse interactive functionalities,2023-06-07 00:00:00+00:00,2023-10-09 00:00:00+00:00,8448959.0,0.13,social media,B2B,promotion,0.83,786673.54,124.0,-7662285.46,Muy Alto,Muy Alto,Bajo
Ameliorated leadingedge moratorium,2022-12-17 00:00:00+00:00,2024-06-11 00:00:00+00:00,2892855.0,0.6,email,B2C,Referral,0.12,130083.15,542.0,-2762771.85,Muy Alto,Alto,Bajo
Distributed web-enabled matrix,2023-01-21 00:00:00+00:00,2024-03-22 00:00:00+00:00,977456.0,0.34,email,B2B,paid,0.6,918275.49,426.0,-59180.51000000001,Muy Alto,Muy Alto,Bajo
Horizontal full-range complexity,2022-08-06 00:00:00+00:00,2023-08-31 00:00:00+00:00,5988962.0,0.83,webinar,B2C,Referral,0.85,142978.25,390.0,-5845983.75,Muy Alto,Alto,Bajo
Re-engineered optimizing definition,2023-04-18 00:00:00+00:00,2023-10-09 00:00:00+00:00,906561.0,0.94,podcast,B2C,organic,0.56,886308.94,174.0,-20252.060000000056,Muy Alto,Muy Alto,Bajo
Horizontal regional implementation,2023-05-31 00:00:00+00:00,2024-02-21 00:00:00+00:00,8462774.0,0.95,podcast,B2C,paid,0.75,731870.88,266.0,-7730903.12,Muy Alto,Muy Alto,Bajo
Robust eco-centric service-desk,2023-03-03 00:00:00+00:00,2023-12-01 00:00:00+00:00,6196166.0,0.9,webinar,B2B,organic,0.81,794739.96,273.0,-5401426.04,Muy Alto,Muy Alto,Bajo
Expanded radical array,2023-07-27 00:00:00+00:00,2024-02-11 00:00:00+00:00,677299.0,0.27,webinar,B2B,promotion,0.44,911554.74,199.0,234255.74,Muy Alto,Muy Alto,Bajo
Cross-group interactive matrix,2022-12-02 00:00:00+00:00,2023-09-18 00:00:00+00:00,5366955.0,0.34,podcast,B2B,paid,0.22,650057.57,290.0,-4716897.43,Muy Alto,Muy Alto,Bajo
Digitized full-range moderator,2023-05-07 00:00:00+00:00,2023-12-14 00:00:00+00:00,4595786.0,0.6,podcast,B2B,Referral,0.57,941547.97,221.0,-3654238.0300000003,Muy Alto,Muy Alto,Bajo
Programmable dedicated Graphical User Interface,2023-01-28 00:00:00+00:00,2023-10-09 00:00:00+00:00,7724069.0,0.15,email,B2C,promotion,0.93,546902.83,254.0,-7177166.17,Muy Alto,Muy Alto,Bajo
Total secondary attitude,2023-02-13 00:00:00+00:00,2024-03-01 00:00:00+00:00,2789765.0,0.37,podcast,B2C,Referral,0.36,746509.64,382.0,-2043255.3599999999,Muy Alto,Muy Alto,Bajo
User-friendly coherent software,2023-04-01 00:00:00+00:00,2024-02-20 00:00:00+00:00,8108398.0,0.2,podcast,B2C,paid,0.9,95920.24,325.0,-8012477.76,Muy Alto,Medio,Bajo
Grass-roots global attitude,2022-11-20 00:00:00+00:00,2024-04-16 00:00:00+00:00,816645.0,0.13,social media,B2C,paid,0.3,862829.84,513.0,46184.83999999997,Muy Alto,Muy Alto,Bajo
Decentralized incremental synergy,2023-05-18 00:00:00+00:00,2023-08-24 00:00:00+00:00,7874239.0,0.81,social media,B2C,Referral,0.79,10253.3,98.0,-7863985.7,Muy Alto,Bajo,Bajo
Virtual executive alliance,2022-10-13 00:00:00+00:00,2024-05-05 00:00:00+00:00,158069.0,0.46,podcast,B2B,organic,0.17,238785.82,570.0,80716.82,Alto,Muy Alto,Bajo
Distributed content-based service-desk,2023-06-24 00:00:00+00:00,2024-05-10 00:00:00+00:00,388942.0,0.32,social media,B2C,promotion,0.2,769703.69,321.0,380761.68999999994,Muy Alto,Muy Alto,Bajo
Customizable real-time toolset,2023-07-31 00:00:00+00:00,2024-05-07 00:00:00+00:00,454999.0,0.1,social media,B2C,organic,0.19,292766.77,281.0,-162232.22999999998,Muy Alto,Muy Alto,Bajo
Cross-group discrete implementation,2023-07-02 00:00:00+00:00,2024-03-10 00:00:00+00:00,9854463.0,0.76,podcast,B2C,Referral,0.95,803643.85,252.0,-9050819.15,Muy Alto,Muy Alto,Bajo
Secured object-oriented contingency,2023-01-22 00:00:00+00:00,2023-09-26 00:00:00+00:00,9600464.0,0.6,podcast,B2B,promotion,0.33,593146.14,247.0,-9007317.86,Muy Alto,Muy Alto,Bajo
Re-contextualized needs-based function,2022-10-09 00:00:00+00:00,2023-10-23 00:00:00+00:00,231925.0,0.47,webinar,B2B,Referral,0.53,278642.2,379.0,46717.20000000001,Muy Alto,Muy Alto,Bajo
Face-to-face optimal capacity,2022-08-28 00:00:00+00:00,2023-11-29 00:00:00+00:00,2875786.0,0.31,email,B2C,Referral,0.3,215374.16,458.0,-2660411.84,Muy Alto,Muy Alto,Bajo
Assimilated analyzing definition,2023-06-19 00:00:00+00:00,2023-12-02 00:00:00+00:00,974487.0,0.27,email,B2C,paid,0.51,128880.88,166.0,-845606.12,Muy Alto,Alto,Bajo
Diverse homogeneous approach,2022-10-31 00:00:00+00:00,2024-04-18 00:00:00+00:00,5819433.0,0.84,social media,B2C,organic,0.58,209309.17,535.0,-5610123.83,Muy Alto,Muy Alto,Bajo
Persevering non-volatile utilization,2023-07-18 00:00:00+00:00,2024-02-12 00:00:00+00:00,360387.0,0.6,webinar,B2B,Referral,0.5,257457.4,209.0,-102929.6,Muy Alto,Muy Alto,Bajo
Down-sized exuding website,2023-03-29 00:00:00+00:00,2023-12-29 00:00:00+00:00,5359741.0,0.96,podcast,B2C,paid,0.68,919259.71,275.0,-4440481.29,Muy Alto,Muy Alto,Bajo
Persevering zero administration interface,2023-03-27 00:00:00+00:00,2023-10-25 00:00:00+00:00,105257.0,0.37,email,B2C,promotion,0.44,932323.35,212.0,827066.35,Alto,Muy Alto,Bajo
Re-contextualized global projection,2023-04-28 00:00:00+00:00,2023-10-20 00:00:00+00:00,8179553.0,0.9,webinar,B2C,organic,0.98,708435.72,175.0,-7471117.28,Muy Alto,Muy Alto,Bajo
