campaign_name,start_date,end_date,budget,roi,type,target_audience,channel,conversion_rate,revenue,duration_days,beneficio_neto,budget_cat,revenue_cat,roi_cat
Business-focused attitude-oriented middleware,2023-05-29 00:00:00+00:00,2023-12-16 00:00:00+00:00,63741.76,121.8,social media,B2C,promotion,0.1,141376.44,201.0,77634.68,Medio,Alto,Medio
Balanced empowering info-mediaries,2022-09-21 00:00:00+00:00,2024-06-18 00:00:00+00:00,49202.14,1046.74,email,B2B,promotion,0.9,564219.74,636.0,515017.6,Medio,Alto,Alto
User-friendly dynamic monitoring,2023-04-09 00:00:00+00:00,2023-11-18 00:00:00+00:00,44567.53,375.13,podcast,B2B,Referral,0.7,211752.49,223.0,167184.96,Medio,Alto,Medio
Multi-channeled zero administration standardization,2023-04-16 00:00:00+00:00,2023-09-09 00:00:00+00:00,89826.92,694.45,webinar,B2B,promotion,0.52,713631.59,146.0,623804.6699999999,Medio,Alto,Medio
Optimized methodical installation,2023-04-12 00:00:00+00:00,2024-03-30 00:00:00+00:00,86447.45,785.83,webinar,B2C,Referral,0.65,765775.14,353.0,679327.6900000001,Medio,Alto,Medio
Proactive regional conglomeration,2022-08-03 00:00:00+00:00,2024-03-29 00:00:00+00:00,11421.4,2221.08,social media,B2B,Referral,0.4,265099.33,604.0,253677.93000000002,Medio,Alto,Alto
Multi-lateral user-facing solution,2023-07-13 00:00:00+00:00,2024-06-13 00:00:00+00:00,68334.64,148.13,social media,B2C,promotion,0.97,169559.8,336.0,101225.15999999999,Medio,Alto,Medio
Integrated analyzing focus group,2023-04-13 00:00:00+00:00,2024-06-27 00:00:00+00:00,21878.6,2024.56,podcast,B2B,paid,0.8,464823.41,441.0,442944.81,Medio,Alto,Alto
Centralized contextually-based middleware,2023-03-03 00:00:00+00:00,2024-05-28 00:00:00+00:00,12949.94,3721.69,social media,B2B,Referral,0.77,494905.94,452.0,481956.0,Medio,Alto,
Switchable modular solution,2022-09-21 00:00:00+00:00,2024-07-13 00:00:00+00:00,9569.17,5870.1,webinar,B2B,promotion,0.55,571288.98,661.0,561719.8099999999,Bajo,Alto,
Reverse-engineered next generation emulation,2023-02-04 00:00:00+00:00,2024-07-16 00:00:00+00:00,88518.7,100.81,email,B2B,promotion,0.58,177753.54,528.0,89234.84000000001,Medio,Alto,Medio
Quality-focused mission-critical analyzer,2023-03-01 00:00:00+00:00,2023-12-08 00:00:00+00:00,25282.77,1545.76,podcast,B2B,promotion,0.61,416092.89,282.0,390810.12,Medio,Alto,Alto
Innovative local workforce,2022-09-19 00:00:00+00:00,2023-10-07 00:00:00+00:00,17151.7,2929.71,webinar,B2B,Referral,0.8,519646.35,383.0,502494.64999999997,Medio,Alto,Alto
Expanded scalable process improvement,2022-10-09 00:00:00+00:00,2024-07-03 00:00:00+00:00,53821.3,838.0,webinar,B2C,organic,0.64,504842.98,633.0,451021.68,Medio,Alto,Medio
Devolved responsive software,2023-06-20 00:00:00+00:00,2024-04-08 00:00:00+00:00,57242.0,430.38,podcast,B2B,Referral,0.39,303600.48,293.0,246358.47999999998,Medio,Alto,Medio
Object-based bandwidth-monitored moderator,2023-03-04 00:00:00+00:00,2023-08-21 00:00:00+00:00,60540.16,501.14,social media,B2B,paid,0.77,363933.17,170.0,303393.01,Medio,Alto,Medio
Realigned responsive Graphical User Interface,2023-04-01 00:00:00+00:00,2024-02-26 00:00:00+00:00,58942.77,-63.35,webinar,B2B,promotion,0.36,21603.2,331.0,-37339.56999999999,Medio,Medio,
User-friendly directional ability,2023-02-19 00:00:00+00:00,2024-05-04 00:00:00+00:00,29071.82,692.16,podcast,B2B,Referral,0.76,230294.51,440.0,201222.69,Medio,Alto,Medio
Open-source intermediate benchmark,2022-11-04 00:00:00+00:00,2023-10-18 00:00:00+00:00,5676.22,2960.57,podcast,B2C,organic,0.2,173724.64,348.0,168048.42,Bajo,Alto,Alto
Function-based zero-defect policy,2023-03-14 00:00:00+00:00,2024-04-29 00:00:00+00:00,73071.43,578.22,email,B2B,organic,0.71,495585.22,412.0,422513.79,Medio,Alto,Medio
Face-to-face grid-enabled workforce,2022-11-27 00:00:00+00:00,2023-08-31 00:00:00+00:00,82353.71,459.57,podcast,B2C,paid,0.12,460827.6,277.0,378473.88999999996,Medio,Alto,Medio
Cross-platform secondary functionalities,2023-04-15 00:00:00+00:00,2024-06-29 00:00:00+00:00,98712.39,665.74,email,B2C,organic,0.42,755879.46,441.0,657167.07,Medio,Alto,Medio
Implemented multi-tasking emulation,2022-11-13 00:00:00+00:00,2024-07-30 00:00:00+00:00,10934.43,8060.93,webinar,B2C,promotion,0.66,892351.21,625.0,881416.7799999999,Medio,Alto,
Self-enabling incremental success,2023-07-14 00:00:00+00:00,2024-05-09 00:00:00+00:00,17049.14,3253.9,podcast,B2B,Referral,0.49,571810.89,300.0,554761.75,Medio,Alto,
Cloned contextually-based contingency,2023-03-30 00:00:00+00:00,2024-06-19 00:00:00+00:00,85238.23,598.94,social media,B2C,paid,0.92,595765.41,447.0,510527.18000000005,Medio,Alto,Medio
Self-enabling intermediate time-frame,2022-11-13 00:00:00+00:00,2023-11-27 00:00:00+00:00,55709.15,1123.66,social media,B2B,promotion,0.73,681690.46,379.0,625981.3099999999,Medio,Alto,Alto
Organic 3rdgeneration conglomeration,2023-03-31 00:00:00+00:00,2023-10-26 00:00:00+00:00,39804.32,1212.65,webinar,B2C,Referral,0.52,522492.25,209.0,482687.93,Medio,Alto,Alto
Managed bandwidth-monitored time-frame,2023-02-21 00:00:00+00:00,2023-10-17 00:00:00+00:00,92196.9,332.35,email,B2B,promotion,0.87,398617.27,238.0,306420.37,Medio,Alto,Medio
Extended executive budgetary management,2023-06-25 00:00:00+00:00,2023-09-13 00:00:00+00:00,73821.98,134.43,email,B2C,promotion,0.35,173058.11,80.0,99236.12999999999,Medio,Alto,Medio
Fully-configurable human-resource encryption,2022-11-05 00:00:00+00:00,2023-08-13 00:00:00+00:00,57144.48,803.3,webinar,B2C,Referral,0.9,516187.33,281.0,459042.85000000003,Medio,Alto,Medio
Organic directional utilization,2022-08-11 00:00:00+00:00,2024-01-31 00:00:00+00:00,24300.83,3046.35,podcast,B2B,Referral,0.64,764590.33,538.0,740289.5,Medio,Alto,
Enhanced empowering conglomeration,2022-11-26 00:00:00+00:00,2023-08-08 00:00:00+00:00,94697.82,267.38,podcast,B2C,paid,0.78,347899.84,255.0,253202.02000000002,Medio,Alto,Medio
Open-architected asymmetric extranet,2023-06-14 00:00:00+00:00,2024-04-07 00:00:00+00:00,97456.14,162.93,social media,B2B,organic,0.63,256244.86,298.0,158788.71999999997,Medio,Alto,Medio
Multi-lateral 6thgeneration benchmark,2022-09-02 00:00:00+00:00,2024-04-22 00:00:00+00:00,87665.6,-88.3,podcast,B2B,promotion,0.56,10257.4,598.0,-77408.20000000001,Medio,Medio,
Fully-configurable asymmetric moderator,2023-03-16 00:00:00+00:00,2023-12-29 00:00:00+00:00,86652.2,201.55,social media,B2C,promotion,0.56,261296.54,288.0,174644.34000000003,Medio,Alto,Medio
Balanced mission-critical budgetary management,2022-11-27 00:00:00+00:00,2023-08-22 00:00:00+00:00,69094.64,926.56,email,B2B,Referral,0.49,709300.16,268.0,640205.52,Medio,Alto,Medio
Robust contextually-based knowledgebase,2022-08-21 00:00:00+00:00,2024-07-09 00:00:00+00:00,97758.67,538.8,podcast,B2C,Referral,0.82,624479.51,688.0,526720.84,Medio,Alto,Medio
Extended solution-oriented capacity,2022-12-04 00:00:00+00:00,2024-04-16 00:00:00+00:00,83834.2,969.15,webinar,B2B,organic,0.31,896314.18,499.0,812479.9800000001,Medio,Alto,Medio
Persistent upward-trending Graphical User Interface,2023-06-01 00:00:00+00:00,2024-07-03 00:00:00+00:00,14858.38,2039.83,email,B2B,promotion,0.57,317944.61,398.0,303086.23,Medio,Alto,Alto
Multi-tiered disintermediate parallelism,2023-05-11 00:00:00+00:00,2024-05-15 00:00:00+00:00,57198.5,1505.47,email,B2C,Referral,0.38,918303.1,370.0,861104.6,Medio,Alto,Alto
Intuitive well-modulated support,2022-08-14 00:00:00+00:00,2024-07-30 00:00:00+00:00,94357.67,947.25,email,B2C,organic,0.14,988161.51,716.0,893803.84,Medio,Alto,Medio
Function-based zero-defect capability,2023-04-06 00:00:00+00:00,2024-03-11 00:00:00+00:00,19142.15,3022.04,podcast,B2C,Referral,0.18,597625.15,340.0,578483.0,Medio,Alto,
Integrated national architecture,2023-07-14 00:00:00+00:00,2024-07-31 00:00:00+00:00,32039.7,942.56,social media,B2B,Referral,0.97,334033.28,383.0,301993.58,Medio,Alto,Medio
Horizontal tangible focus group,2023-07-18 00:00:00+00:00,2024-05-07 00:00:00+00:00,82834.56,615.57,email,B2C,paid,0.18,592739.43,294.0,509904.87000000005,Medio,Alto,Medio
Reduced needs-based approach,2023-03-10 00:00:00+00:00,2024-06-22 00:00:00+00:00,86489.51,842.97,webinar,B2C,paid,0.76,815566.88,470.0,729077.37,Medio,Alto,Medio
Robust human-resource instruction set,2022-09-20 00:00:00+00:00,2023-12-25 00:00:00+00:00,67375.9,662.46,webinar,B2B,Referral,0.77,513716.43,461.0,446340.53,Medio,Alto,Medio
Grass-roots asynchronous knowledgebase,2023-05-10 00:00:00+00:00,2023-12-09 00:00:00+00:00,17355.98,-44.13,social media,B2B,Referral,0.48,9695.94,213.0,-7660.039999999999,Medio,Bajo,
Synergized 24/7 interface,2022-11-09 00:00:00+00:00,2023-08-02 00:00:00+00:00,22675.22,1676.92,webinar,B2B,Referral,0.78,402920.91,266.0,380245.68999999994,Medio,Alto,Alto
Re-contextualized uniform interface,2022-12-28 00:00:00+00:00,2023-10-02 00:00:00+00:00,68727.53,287.69,webinar,B2B,Referral,0.12,266449.67,278.0,197722.13999999998,Medio,Alto,Medio
Automated executive moderator,2022-09-03 00:00:00+00:00,2024-01-06 00:00:00+00:00,65864.61,1417.23,social media,B2B,promotion,0.19,999317.92,490.0,933453.31,Medio,Alto,Alto
Front-line national Graphic Interface,2022-12-08 00:00:00+00:00,2024-04-29 00:00:00+00:00,20823.67,3013.79,email,B2C,paid,0.38,648404.63,508.0,627580.96,Medio,Alto,
Function-based 3rdgeneration Graphical User Interface,2023-03-23 00:00:00+00:00,2023-11-07 00:00:00+00:00,22088.95,3038.08,podcast,B2C,organic,0.71,693169.8,229.0,671080.8500000001,Medio,Alto,
Customizable bi-directional functionalities,2023-01-11 00:00:00+00:00,2023-08-15 00:00:00+00:00,39804.7,2197.26,email,B2C,promotion,0.96,914417.1,216.0,874612.4,Medio,Alto,Alto
Innovative uniform adapter,2023-03-10 00:00:00+00:00,2024-03-28 00:00:00+00:00,54266.94,957.49,email,B2C,organic,0.64,573869.28,384.0,519602.34,Medio,Alto,Medio
Switchable neutral algorithm,2023-05-01 00:00:00+00:00,2023-12-12 00:00:00+00:00,59805.35,1529.52,podcast,B2C,paid,0.64,974539.8,225.0,914734.4500000001,Medio,Alto,Alto
Operative 5thgeneration superstructure,2023-07-02 00:00:00+00:00,2023-10-21 00:00:00+00:00,59767.18,1309.33,podcast,B2C,organic,0.59,842318.7,111.0,782551.5199999999,Medio,Alto,Alto
Triple-buffered didactic monitoring,2022-12-28 00:00:00+00:00,2023-11-22 00:00:00+00:00,35082.9,451.79,podcast,B2B,promotion,0.5,193585.62,329.0,158502.72,Medio,Alto,Medio
Realigned scalable moderator,2023-04-07 00:00:00+00:00,2023-10-03 00:00:00+00:00,55780.6,1686.6,email,B2B,Referral,0.19,996578.25,179.0,940797.65,Medio,Alto,Alto
Multi-lateral responsive info-mediaries,2023-05-13 00:00:00+00:00,2023-09-24 00:00:00+00:00,34344.65,565.2,webinar,B2C,Referral,0.91,228461.91,134.0,194117.26,Medio,Alto,Medio
Grass-roots directional help-desk,2023-03-22 00:00:00+00:00,2023-08-19 00:00:00+00:00,62805.97,407.71,social media,B2C,Referral,0.62,318869.86,150.0,256063.88999999998,Medio,Alto,Medio
Reduced didactic leverage,2022-08-06 00:00:00+00:00,2023-11-03 00:00:00+00:00,12895.48,4701.55,social media,B2B,Referral,0.9,619182.58,454.0,606287.1,Medio,Alto,
Total methodical array,2022-12-31 00:00:00+00:00,2024-06-26 00:00:00+00:00,20586.89,1669.41,podcast,B2B,Referral,0.82,364266.44,543.0,343679.55,Medio,Alto,Alto
Balanced optimizing challenge,2023-05-28 00:00:00+00:00,2024-04-14 00:00:00+00:00,45083.57,1550.27,webinar,B2C,organic,0.69,743998.41,322.0,698914.8400000001,Medio,Alto,Alto
Persevering disintermediate parallelism,2022-09-15 00:00:00+00:00,2023-11-30 00:00:00+00:00,19393.55,2547.74,email,B2C,promotion,0.71,513490.43,441.0,494096.88,Medio,Alto,Alto
Horizontal system-worthy neural-net,2023-06-09 00:00:00+00:00,2023-09-20 00:00:00+00:00,77848.2,868.53,webinar,B2C,paid,0.74,753981.45,103.0,676133.25,Medio,Alto,Medio
Grass-roots multi-tasking throughput,2023-05-21 00:00:00+00:00,2024-07-11 00:00:00+00:00,13087.55,2141.68,podcast,B2C,organic,0.21,293380.77,417.0,280293.22000000003,Medio,Alto,Alto
Intuitive didactic interface,2022-09-06 00:00:00+00:00,2024-07-17 00:00:00+00:00,41350.29,2205.13,email,B2C,paid,0.18,953178.97,680.0,911828.6799999999,Medio,Alto,Alto
Enterprise-wide non-volatile hardware,2023-03-06 00:00:00+00:00,2023-09-09 00:00:00+00:00,82065.39,-35.49,webinar,B2C,Referral,0.24,52944.0,187.0,-29121.39,Medio,Medio,
Reduced actuating toolset,2023-06-23 00:00:00+00:00,2024-02-20 00:00:00+00:00,14225.39,1415.89,webinar,B2C,paid,0.51,215641.53,242.0,201416.14,Medio,Alto,Alto
Front-line value-added alliance,2023-01-16 00:00:00+00:00,2023-12-05 00:00:00+00:00,28165.81,855.73,social media,B2B,promotion,0.3,269187.84,323.0,241022.03000000003,Medio,Alto,Medio
Organic regional open architecture,2022-09-04 00:00:00+00:00,2024-02-25 00:00:00+00:00,21006.57,3012.66,social media,B2B,paid,0.59,653863.78,539.0,632857.2100000001,Medio,Alto,
Function-based dedicated database,2023-07-20 00:00:00+00:00,2023-08-11 00:00:00+00:00,49513.98,636.43,webinar,B2B,Referral,0.39,364635.64,22.0,315121.66000000003,Medio,Alto,Medio
Monitored even-keeled encryption,2022-09-30 00:00:00+00:00,2024-02-14 00:00:00+00:00,83745.94,396.44,email,B2B,promotion,0.21,415745.84,502.0,331999.9,Medio,Alto,Medio
Stand-alone zero-defect contingency,2023-01-06 00:00:00+00:00,2024-03-15 00:00:00+00:00,10894.5,585.13,podcast,B2C,paid,0.96,74641.15,434.0,63746.649999999994,Medio,Medio,Medio
Exclusive bi-directional architecture,2023-04-03 00:00:00+00:00,2024-02-23 00:00:00+00:00,52366.3,1527.08,podcast,B2B,paid,0.21,852040.1,326.0,799673.7999999999,Medio,Alto,Alto
Optional real-time installation,2023-04-10 00:00:00+00:00,2024-05-03 00:00:00+00:00,80463.24,870.24,email,B2C,paid,0.88,780686.73,389.0,700223.49,Medio,Alto,Medio
Proactive 6thgeneration interface,2023-05-06 00:00:00+00:00,2024-04-18 00:00:00+00:00,2990.39,18895.13,podcast,B2B,organic,0.62,568028.33,348.0,565037.94,Bajo,Alto,
Synchronized fresh-thinking functionalities,2022-10-01 00:00:00+00:00,2024-05-05 00:00:00+00:00,43575.1,1588.77,social media,B2C,promotion,0.8,735883.2,582.0,692308.1,Medio,Alto,Alto
Multi-layered coherent instruction set,2023-06-23 00:00:00+00:00,2023-12-06 00:00:00+00:00,26628.67,2550.86,email,B2B,promotion,0.3,705889.68,166.0,679261.01,Medio,Alto,Alto
Reduced attitude-oriented model,2023-05-14 00:00:00+00:00,2023-12-16 00:00:00+00:00,14188.58,3745.86,email,B2B,promotion,0.13,545673.57,216.0,531484.99,Medio,Alto,
Exclusive 3rdgeneration definition,2022-10-05 00:00:00+00:00,2023-11-14 00:00:00+00:00,95454.75,588.1,webinar,B2C,promotion,0.92,656823.42,405.0,561368.67,Medio,Alto,Medio
Multi-lateral value-added encryption,2022-11-14 00:00:00+00:00,2024-03-05 00:00:00+00:00,73923.82,217.54,webinar,B2C,promotion,0.91,234741.14,477.0,160817.32,Medio,Alto,Medio
Synchronized client-server concept,2022-08-08 00:00:00+00:00,2023-12-06 00:00:00+00:00,58913.37,779.26,email,B2B,paid,0.0,518001.77,485.0,459088.4,Medio,Alto,Medio
Total regional open system,2022-08-30 00:00:00+00:00,2023-12-30 00:00:00+00:00,63015.1,496.55,podcast,B2C,organic,0.28,375915.84,487.0,312900.74000000005,Medio,Alto,Medio
Optional uniform projection,2023-07-31 00:00:00+00:00,2024-03-23 00:00:00+00:00,13418.23,1095.25,podcast,B2B,Referral,0.94,160381.96,236.0,146963.72999999998,Medio,Alto,Alto
Universal regional open architecture,2022-10-22 00:00:00+00:00,2024-07-15 00:00:00+00:00,78420.98,822.26,podcast,B2C,promotion,0.78,723243.77,632.0,644822.79,Medio,Alto,Medio
Quality-focused regional database,2023-03-06 00:00:00+00:00,2023-08-26 00:00:00+00:00,47487.19,1404.61,podcast,B2B,organic,0.71,714495.43,173.0,667008.24,Medio,Alto,Alto
Enhanced neutral encryption,2023-05-25 00:00:00+00:00,2024-02-10 00:00:00+00:00,44782.56,1154.54,podcast,B2C,Referral,0.46,561816.86,261.0,517034.3,Medio,Alto,Alto
Secured stable process improvement,2023-05-28 00:00:00+00:00,2024-01-09 00:00:00+00:00,93037.93,619.21,podcast,B2B,Referral,0.52,669136.1,226.0,576098.1699999999,Medio,Alto,Medio
Multi-channeled 24/7 implementation,2023-04-09 00:00:00+00:00,2024-05-03 00:00:00+00:00,4888.71,7815.76,email,B2C,Referral,0.76,386978.7,390.0,382089.99,Bajo,Alto,
Operative intermediate alliance,2022-09-17 00:00:00+00:00,2023-11-12 00:00:00+00:00,2523.19,30854.36,webinar,B2B,promotion,0.69,781037.44,421.0,778514.25,Bajo,Alto,
Synergistic asymmetric task-force,2023-07-17 00:00:00+00:00,2023-12-14 00:00:00+00:00,26419.1,143.79,podcast,B2C,Referral,0.29,64408.3,150.0,37989.200000000004,Medio,Medio,Medio
Self-enabling 3rdgeneration migration,2022-08-30 00:00:00+00:00,2024-04-12 00:00:00+00:00,70705.99,1115.6,podcast,B2B,organic,0.44,859502.9,591.0,788796.91,Medio,Alto,Alto
Decentralized multimedia open architecture,2023-04-25 00:00:00+00:00,2024-07-24 00:00:00+00:00,49206.43,-32.84,webinar,B2B,promotion,0.18,33048.36,456.0,-16158.07,Medio,Medio,
Optional responsive approach,2023-06-23 00:00:00+00:00,2023-08-15 00:00:00+00:00,96511.42,445.72,email,B2C,Referral,0.4,526682.95,53.0,430171.52999999997,Medio,Alto,Medio
Programmable fault-tolerant intranet,2022-10-01 00:00:00+00:00,2024-02-17 00:00:00+00:00,47198.52,524.15,email,B2B,paid,0.0,294588.36,504.0,247389.84,Medio,Alto,Medio
Multi-tiered stable focus group,2023-05-07 00:00:00+00:00,2024-07-03 00:00:00+00:00,36050.73,1369.49,email,B2B,paid,0.88,529761.7,423.0,493710.97,Medio,Alto,Alto
Diverse even-keeled customer loyalty,2023-05-03 00:00:00+00:00,2023-09-21 00:00:00+00:00,92591.26,349.47,webinar,B2B,organic,0.75,416169.0,141.0,323577.74,Medio,Alto,Medio
Inverse neutral strategy,2023-07-28 00:00:00+00:00,2023-08-19 00:00:00+00:00,21426.33,826.79,email,B2C,Referral,0.21,198577.84,22.0,177151.51,Medio,Alto,Medio
Intuitive foreground access,2023-06-12 00:00:00+00:00,2023-12-05 00:00:00+00:00,43491.12,458.43,podcast,B2B,paid,0.49,242866.77,176.0,199375.65,Medio,Alto,Medio
Universal 24/7 strategy,2022-12-18 00:00:00+00:00,2023-12-22 00:00:00+00:00,85026.27,-55.6,webinar,B2C,paid,0.78,37752.49,369.0,-47273.780000000006,Medio,Medio,
Managed well-modulated artificial intelligence,2023-04-07 00:00:00+00:00,2024-07-27 00:00:00+00:00,70113.41,722.78,webinar,B2B,organic,0.15,576877.42,477.0,506764.01,Medio,Alto,Medio
Inverse dynamic flexibility,2023-07-26 00:00:00+00:00,2024-06-17 00:00:00+00:00,19497.93,2744.9,email,B2B,organic,0.44,554696.15,327.0,535198.22,Medio,Alto,Alto
Optional context-sensitive standardization,2023-02-25 00:00:00+00:00,2024-03-06 00:00:00+00:00,68805.2,1110.65,webinar,B2C,organic,0.43,832986.82,375.0,764181.62,Medio,Alto,Alto
Organized fault-tolerant forecast,2023-01-29 00:00:00+00:00,2023-12-20 00:00:00+00:00,86544.19,443.82,email,B2C,paid,0.89,470646.48,325.0,384102.29,Medio,Alto,Medio
Multi-layered neutral capacity,2023-02-26 00:00:00+00:00,2024-01-31 00:00:00+00:00,55609.69,509.53,webinar,B2C,promotion,0.35,338956.86,339.0,283347.17,Medio,Alto,Medio
Re-engineered 6thgeneration access,2022-09-20 00:00:00+00:00,2023-10-06 00:00:00+00:00,46919.95,927.41,podcast,B2C,promotion,0.72,482058.25,381.0,435138.3,Medio,Alto,Medio
Inverse context-sensitive middleware,2023-06-18 00:00:00+00:00,2023-08-06 00:00:00+00:00,12991.78,285.15,social media,B2B,Referral,0.81,50038.34,49.0,37046.56,Medio,Medio,Medio
Multi-lateral cohesive access,2022-12-12 00:00:00+00:00,2023-10-09 00:00:00+00:00,88842.63,736.82,webinar,B2C,paid,0.97,743450.84,301.0,654608.21,Medio,Alto,Medio
Seamless asymmetric core,2023-03-02 00:00:00+00:00,2023-08-24 00:00:00+00:00,88036.35,322.78,email,B2C,paid,0.96,372199.48,175.0,284163.13,Medio,Alto,Medio
Automated tangible frame,2022-12-17 00:00:00+00:00,2024-01-19 00:00:00+00:00,90591.66,674.89,podcast,B2B,promotion,0.54,701988.4,398.0,611396.74,Medio,Alto,Medio
Centralized modular Graphical User Interface,2023-05-13 00:00:00+00:00,2024-04-11 00:00:00+00:00,90434.18,230.44,email,B2C,paid,0.48,298831.91,334.0,208397.72999999998,Medio,Alto,Medio
Organic actuating firmware,2023-07-07 00:00:00+00:00,2023-10-03 00:00:00+00:00,38665.1,91.5,email,B2B,paid,0.29,74042.78,88.0,35377.68,Medio,Medio,Medio
Organized demand-driven parallelism,2022-10-17 00:00:00+00:00,2024-06-09 00:00:00+00:00,21791.46,4182.07,webinar,B2B,promotion,0.87,933125.94,601.0,911334.48,Medio,Alto,
Enterprise-wide intangible concept,2022-11-16 00:00:00+00:00,2023-08-26 00:00:00+00:00,56663.23,1619.54,social media,B2B,Referral,0.0,974349.5,283.0,917686.27,Medio,Alto,Alto
Re-contextualized 24/7 policy,2023-05-19 00:00:00+00:00,2023-09-12 00:00:00+00:00,5057.31,14254.37,webinar,B2C,paid,0.89,725945.11,116.0,720887.7999999999,Bajo,Alto,
Virtual client-driven benchmark,2023-05-09 00:00:00+00:00,2024-02-02 00:00:00+00:00,77036.39,225.27,webinar,B2B,paid,0.95,250572.82,269.0,173536.43,Medio,Alto,Medio
Digitized value-added access,2023-05-03 00:00:00+00:00,2023-12-21 00:00:00+00:00,37988.85,2020.84,podcast,B2C,promotion,0.34,805684.2,232.0,767695.35,Medio,Alto,Alto
Streamlined bifurcated extranet,2022-09-28 00:00:00+00:00,2024-06-06 00:00:00+00:00,36751.1,39.05,webinar,B2B,promotion,0.47,51103.46,617.0,14352.36,Medio,Medio,Medio
Re-engineered heuristic conglomeration,2022-11-13 00:00:00+00:00,2024-01-25 00:00:00+00:00,49256.5,533.38,podcast,B2C,paid,0.87,311979.25,438.0,262722.75,Medio,Alto,Medio
Adaptive empowering contingency,2023-03-27 00:00:00+00:00,2024-03-04 00:00:00+00:00,31145.23,9.7,webinar,B2B,Referral,0.8,34167.86,343.0,3022.630000000001,Medio,Medio,Bajo
Balanced national firmware,2022-08-31 00:00:00+00:00,2023-11-17 00:00:00+00:00,41188.16,1869.38,social media,B2B,Referral,0.68,811151.68,443.0,769963.52,Medio,Alto,Alto
Re-engineered neutral concept,2022-10-18 00:00:00+00:00,2024-01-13 00:00:00+00:00,41672.13,528.77,social media,B2C,promotion,0.2,262019.8,452.0,220347.66999999998,Medio,Alto,Medio
User-friendly encompassing functionalities,2023-02-03 00:00:00+00:00,2024-07-18 00:00:00+00:00,80301.86,-3.63,podcast,B2B,promotion,0.73,77385.32,531.0,-2916.5399999999936,Medio,Medio,Pérdida
Enhanced bifurcated solution,2022-10-30 00:00:00+00:00,2023-09-09 00:00:00+00:00,10618.97,6537.36,webinar,B2B,promotion,0.92,704819.76,314.0,694200.79,Medio,Alto,
Monitored regional complexity,2022-11-02 00:00:00+00:00,2023-11-20 00:00:00+00:00,76690.16,196.05,webinar,B2B,paid,0.56,227037.77,383.0,150347.61,Medio,Alto,Medio
Persistent incremental neural-net,2022-08-15 00:00:00+00:00,2024-05-06 00:00:00+00:00,43349.83,488.41,podcast,B2C,paid,0.68,255076.72,630.0,211726.89,Medio,Alto,Medio
Cross-platform client-server circuit,2023-04-19 00:00:00+00:00,2024-02-22 00:00:00+00:00,67118.97,470.25,webinar,B2B,promotion,0.53,382745.39,309.0,315626.42000000004,Medio,Alto,Medio
Customizable clear-thinking adapter,2023-07-22 00:00:00+00:00,2024-04-30 00:00:00+00:00,74856.71,256.46,podcast,B2B,Referral,0.99,266833.31,283.0,191976.59999999998,Medio,Alto,Medio
Up-sized multi-state database,2023-06-17 00:00:00+00:00,2024-02-08 00:00:00+00:00,99343.38,369.35,podcast,B2B,paid,0.96,466268.52,236.0,366925.14,Medio,Alto,Medio
Object-based didactic intranet,2023-07-21 00:00:00+00:00,2024-06-17 00:00:00+00:00,6430.7,15236.71,social media,B2B,paid,0.46,986258.1,332.0,979827.4,Bajo,Alto,
Multi-lateral tangible framework,2022-10-05 00:00:00+00:00,2023-10-03 00:00:00+00:00,99248.28,445.84,social media,B2B,organic,0.32,541733.65,363.0,442485.37,Medio,Alto,Medio
Profound multimedia framework,2022-11-04 00:00:00+00:00,2024-05-28 00:00:00+00:00,7954.2,7503.04,webinar,B2B,paid,0.81,604761.26,571.0,596807.06,Bajo,Alto,
Object-based intermediate attitude,2022-11-05 00:00:00+00:00,2024-02-17 00:00:00+00:00,2698.11,32370.59,social media,B2B,paid,0.17,876092.32,469.0,873394.21,Bajo,Alto,
Horizontal maximized moderator,2023-01-15 00:00:00+00:00,2024-05-03 00:00:00+00:00,57491.61,283.9,webinar,B2C,promotion,0.86,220710.44,474.0,163218.83000000002,Medio,Alto,Medio
Innovative intangible complexity,2022-09-03 00:00:00+00:00,2024-03-04 00:00:00+00:00,19992.62,4456.19,social media,B2C,Referral,0.62,910901.4,548.0,890908.78,Medio,Alto,
Compatible 6thgeneration portal,2023-07-06 00:00:00+00:00,2024-07-11 00:00:00+00:00,40419.75,1084.78,webinar,B2B,organic,0.76,478886.94,371.0,438467.19,Medio,Alto,Alto
De-engineered foreground attitude,2023-02-06 00:00:00+00:00,2024-04-02 00:00:00+00:00,75267.4,1023.04,social media,B2B,Referral,0.49,845286.27,421.0,770018.87,Medio,Alto,Alto
Public-key directional orchestration,2023-02-26 00:00:00+00:00,2024-04-14 00:00:00+00:00,52485.67,1030.86,email,B2C,paid,0.65,593541.4,413.0,541055.73,Medio,Alto,Alto
Optimized content-based matrix,2023-01-17 00:00:00+00:00,2024-01-22 00:00:00+00:00,33107.4,2307.23,social media,B2C,paid,0.1,796971.65,370.0,763864.25,Medio,Alto,Alto
De-engineered bandwidth-monitored solution,2023-03-05 00:00:00+00:00,2023-12-23 00:00:00+00:00,53505.82,1457.98,email,B2B,paid,0.62,833607.67,293.0,780101.8500000001,Medio,Alto,Alto
Horizontal asymmetric contingency,2022-09-16 00:00:00+00:00,2024-05-08 00:00:00+00:00,99714.19,-92.36,email,B2C,Referral,0.7,7622.28,600.0,-92091.91,Medio,Bajo,
