campaign_name,start_date,end_date,budget,roi,type,target_audience,channel,conversion_rate,revenue,duration_days,beneficio_neto,budget_cat,revenue_cat,roi_cat
De-engineered content-based budgetary management,2022-09-10 00:00:00+00:00,2023-10-06 00:00:00+00:00,29328340.0,-0.9968362103003443,social media,B2B,promotion,0.47,92788.7,391.0,-29235551.3,Muy Alto,Medio,Pérdida
Inverse well-modulated forecast,2023-07-22 00:00:00+00:00,2024-07-11 00:00:00+00:00,7632490.0,-0.8974318367924491,webinar,B2B,organic,0.62,782850.48,355.0,-6849639.52,Muy Alto,Muy Alto,Pérdida
Progressive web-enabled concept,2022-11-16 00:00:00+00:00,2024-05-17 00:00:00+00:00,46890760.0,-0.9944777403906441,webinar,B2B,organic,0.64,258942.95,548.0,-46631817.05,Muy Alto,Muy Alto,Pérdida
Visionary 4thgeneration help-desk,2022-11-23 00:00:00+00:00,2024-05-26 00:00:00+00:00,81853530.0,-0.9880888138849968,webinar,B2C,Referral,0.17,974972.63,550.0,-80878557.37,Muy Alto,Muy Alto,Pérdida
Up-sized attitude-oriented task-force,2023-07-02 00:00:00+00:00,2024-04-07 00:00:00+00:00,4663540.0,-0.851462772914996,social media,B2C,promotion,0.46,692709.3,280.0,-3970830.7,Muy Alto,Muy Alto,Pérdida
Sharable secondary migration,2023-04-04 00:00:00+00:00,2023-09-21 00:00:00+00:00,3153160.0,-0.8251998154232579,webinar,B2C,Referral,0.68,551172.95,170.0,-2601987.05,Muy Alto,Muy Alto,Pérdida
Quality-focused methodical policy,2022-10-23 00:00:00+00:00,2023-10-10 00:00:00+00:00,51428640.0,-0.9978451870397506,social media,B2C,Referral,0.28,110819.1,352.0,-51317820.9,Muy Alto,Alto,Pérdida
Distributed multimedia encryption,2022-08-16 00:00:00+00:00,2024-01-22 00:00:00+00:00,83726630.0,-0.9945262784373382,webinar,B2B,organic,0.13,458296.26,524.0,-83268333.74,Muy Alto,Muy Alto,Pérdida
Switchable user-facing archive,2022-10-22 00:00:00+00:00,2024-06-11 00:00:00+00:00,85417270.0,-0.994033913750697,webinar,B2C,Referral,0.74,509606.8,598.0,-84907663.2,Muy Alto,Muy Alto,Pérdida
Virtual bottom-line parallelism,2022-08-16 00:00:00+00:00,2023-09-05 00:00:00+00:00,44082140.0,-0.9795154615905671,email,B2C,organic,0.49,903002.29,385.0,-43179137.71,Muy Alto,Muy Alto,Pérdida
Customer-focused mobile Graphic Interface,2023-01-19 00:00:00+00:00,2023-11-21 00:00:00+00:00,6194630.0,-0.9648477503902574,webinar,B2C,paid,0.85,217755.18,306.0,-5976874.82,Muy Alto,Muy Alto,Pérdida
Networked asynchronous standardization,2023-06-06 00:00:00+00:00,2024-01-06 00:00:00+00:00,50168890.0,-0.9878261177394996,email,B2B,Referral,0.67,610750.16,214.0,-49558139.84,Muy Alto,Muy Alto,Pérdida
Persevering coherent concept,2022-09-15 00:00:00+00:00,2023-12-13 00:00:00+00:00,54331150.0,-0.981731571851507,social media,B2B,promotion,0.39,992544.71,454.0,-53338605.29,Muy Alto,Muy Alto,Pérdida
Secured systemic groupware,2022-08-28 00:00:00+00:00,2023-10-17 00:00:00+00:00,72529720.0,-0.998660180681795,email,B2C,Referral,0.24,97176.72,415.0,-72432543.28,Muy Alto,Medio,Pérdida
Team-oriented motivating productivity,2022-09-21 00:00:00+00:00,2023-09-06 00:00:00+00:00,40881170.0,-0.9831320573750704,podcast,B2B,promotion,0.1,689581.23,350.0,-40191588.77,Muy Alto,Muy Alto,Pérdida
Seamless exuding model,2022-11-20 00:00:00+00:00,2023-08-05 00:00:00+00:00,6888570.0,-0.9764695967377844,webinar,B2B,organic,0.21,162090.83,258.0,-6726479.17,Muy Alto,Alto,Pérdida
Cross-platform bandwidth-monitored model,2023-02-23 00:00:00+00:00,2023-09-16 00:00:00+00:00,4835800.0,-0.8949823689978907,email,B2C,paid,0.39,507844.26,205.0,-4327955.74,Muy Alto,Muy Alto,Pérdida
Face-to-face high-level synergy,2022-08-15 00:00:00+00:00,2024-06-03 00:00:00+00:00,98289740.0,-0.9917389055052949,webinar,B2B,paid,0.79,811980.83,658.0,-97477759.17,Muy Alto,Muy Alto,Pérdida
Compatible eco-centric access,2022-08-24 00:00:00+00:00,2023-09-04 00:00:00+00:00,4016620.0,-0.8075357987561681,social media,B2B,Referral,0.99,773055.56,376.0,-3243564.44,Muy Alto,Muy Alto,Pérdida
Down-sized web-enabled data-warehouse,2023-04-08 00:00:00+00:00,2024-06-03 00:00:00+00:00,41419790.0,-0.993019291261496,social media,B2B,organic,0.35,289139.49,422.0,-41130650.51,Muy Alto,Muy Alto,Pérdida
Streamlined non-volatile projection,2022-10-17 00:00:00+00:00,2024-01-19 00:00:00+00:00,52686920.0,-0.9915905209490326,social media,B2B,organic,0.28,443069.55,459.0,-52243850.45,Muy Alto,Muy Alto,Pérdida
Synergized client-driven algorithm,2023-04-11 00:00:00+00:00,2023-12-05 00:00:00+00:00,16420770.0,-0.9615079372039191,social media,B2C,organic,0.73,632069.31,238.0,-15788700.69,Muy Alto,Muy Alto,Pérdida
Cross-platform composite matrix,2022-10-30 00:00:00+00:00,2024-02-25 00:00:00+00:00,46976520.0,-0.9920932597816952,webinar,B2C,organic,0.85,371431.14,483.0,-46605088.86,Muy Alto,Muy Alto,Pérdida
Networked background utilization,2023-03-12 00:00:00+00:00,2024-05-19 00:00:00+00:00,91122630.0,-0.9908777515530446,social media,B2C,organic,0.7,831243.27,434.0,-90291386.73,Muy Alto,Muy Alto,Pérdida
Quality-focused composite challenge,2022-12-01 00:00:00+00:00,2024-01-28 00:00:00+00:00,4855980.0,-0.8663497048999378,podcast,B2B,promotion,0.85,649003.16,423.0,-4206976.84,Muy Alto,Muy Alto,Pérdida
Enhanced asymmetric open system,2023-04-08 00:00:00+00:00,2023-12-20 00:00:00+00:00,54503830.0,-0.9985489221583145,social media,B2B,promotion,0.9,79089.3,256.0,-54424740.7,Muy Alto,Medio,Pérdida
Innovative hybrid time-frame,2022-08-12 00:00:00+00:00,2023-12-21 00:00:00+00:00,12098230.0,-0.9776324106914813,email,B2C,paid,0.44,270608.24,496.0,-11827621.76,Muy Alto,Muy Alto,Pérdida
Re-engineered intangible intranet,2023-03-06 00:00:00+00:00,2024-03-15 00:00:00+00:00,14419220.0,-0.9925042131266462,podcast,B2C,promotion,0.18,108083.4,375.0,-14311136.6,Muy Alto,Alto,Pérdida
Multi-channeled zero administration software,2023-01-09 00:00:00+00:00,2023-10-17 00:00:00+00:00,5989240.0,-0.8430044813699235,email,B2B,promotion,0.66,940283.84,281.0,-5048956.16,Muy Alto,Muy Alto,Pérdida
Universal national adapter,2022-11-28 00:00:00+00:00,2024-07-05 00:00:00+00:00,5197610.0,-0.9882404412797421,social media,B2C,Referral,0.78,61121.6,585.0,-5136488.4,Muy Alto,Medio,Pérdida
Centralized system-worthy knowledgebase,2022-09-16 00:00:00+00:00,2024-01-20 00:00:00+00:00,6310870.0,-0.866038630173019,email,B2C,paid,0.62,845412.79,491.0,-5465457.21,Muy Alto,Muy Alto,Pérdida
Open-architected asymmetric time-frame,2023-03-25 00:00:00+00:00,2024-06-03 00:00:00+00:00,80612130.0,-0.9986011766467404,podcast,B2C,promotion,0.97,112762.13,436.0,-80499367.87,Muy Alto,Alto,Pérdida
Centralized leadingedge Local Area Network,2023-01-31 00:00:00+00:00,2023-09-27 00:00:00+00:00,80358870.0,-0.9985973132773023,webinar,B2B,organic,0.64,112718.32,239.0,-80246151.68,Muy Alto,Alto,Pérdida
Organized needs-based conglomeration,2022-10-19 00:00:00+00:00,2023-10-02 00:00:00+00:00,73855230.0,-0.9970879182151352,social media,B2B,promotion,0.5,215072.47,348.0,-73640157.53,Muy Alto,Muy Alto,Pérdida
Optional secondary collaboration,2023-04-19 00:00:00+00:00,2024-02-28 00:00:00+00:00,63911620.0,-0.9972235851633865,podcast,B2C,organic,0.49,177445.17,315.0,-63734174.83,Muy Alto,Alto,Pérdida
Synchronized client-driven challenge,2023-02-08 00:00:00+00:00,2023-08-22 00:00:00+00:00,50124390.0,-0.9872413924638285,social media,B2B,paid,0.22,639517.42,195.0,-49484872.58,Muy Alto,Muy Alto,Pérdida
Enterprise-wide zero administration Graphic Interface,2022-11-24 00:00:00+00:00,2024-05-11 00:00:00+00:00,38086240.0,-0.9820252547901814,podcast,B2C,paid,0.71,684590.46,534.0,-37401649.54,Muy Alto,Muy Alto,Pérdida
Programmable local moratorium,2023-03-27 00:00:00+00:00,2023-08-15 00:00:00+00:00,48046330.0,-0.9989482058255021,podcast,B2C,promotion,0.45,50534.85,141.0,-47995795.15,Muy Alto,Medio,Pérdida
Networked systematic attitude,2022-11-01 00:00:00+00:00,2023-10-02 00:00:00+00:00,6380820.0,-0.9568171018771883,email,B2B,promotion,0.17,275542.3,335.0,-6105277.7,Muy Alto,Muy Alto,Pérdida
Pre-emptive solution-oriented standardization,2023-01-31 00:00:00+00:00,2023-12-24 00:00:00+00:00,26057530.0,-0.9934792085051807,email,B2B,Referral,0.32,169915.72,327.0,-25887614.28,Muy Alto,Alto,Pérdida
Down-sized contextually-based strategy,2022-12-07 00:00:00+00:00,2024-01-20 00:00:00+00:00,5638160.0,-0.9126308582941952,social media,B2C,Referral,0.41,492601.2,409.0,-5145558.8,Muy Alto,Muy Alto,Pérdida
Reverse-engineered zero administration workforce,2022-10-11 00:00:00+00:00,2023-10-14 00:00:00+00:00,5781510.0,-0.8335960847598637,webinar,B2B,promotion,0.65,962065.9,368.0,-4819444.1,Muy Alto,Muy Alto,Pérdida
Pre-emptive real-time database,2023-07-28 00:00:00+00:00,2023-09-11 00:00:00+00:00,75262370.0,-0.994394977596374,webinar,B2B,Referral,0.7,421847.27,45.0,-74840522.73,Muy Alto,Muy Alto,Pérdida
Business-focused foreground budgetary management,2023-06-14 00:00:00+00:00,2023-12-10 00:00:00+00:00,43226590.0,-0.9867335639938288,social media,B2B,Referral,0.53,573462.79,179.0,-42653127.21,Muy Alto,Muy Alto,Pérdida
Stand-alone multi-tasking methodology,2022-11-02 00:00:00+00:00,2024-05-03 00:00:00+00:00,84506270.0,-0.9955546093798721,podcast,B2C,organic,0.63,375663.38,548.0,-84130606.62,Muy Alto,Muy Alto,Pérdida
Proactive eco-centric process improvement,2023-01-08 00:00:00+00:00,2023-12-27 00:00:00+00:00,36457880.0,-0.9751718275994106,social media,B2B,organic,0.73,905182.53,353.0,-35552697.47,Muy Alto,Muy Alto,Pérdida
Digitized human-resource knowledge user,2023-02-04 00:00:00+00:00,2024-01-25 00:00:00+00:00,10038960.0,-0.909185127742316,podcast,B2B,promotion,0.7,911686.87,355.0,-9127273.13,Muy Alto,Muy Alto,Pérdida
Ergonomic next generation hub,2022-12-18 00:00:00+00:00,2024-01-27 00:00:00+00:00,27079850.0,-0.9710250906116541,social media,B2C,Referral,0.3,784636.2,405.0,-26295213.8,Muy Alto,Muy Alto,Pérdida
Realigned radical hardware,2022-11-03 00:00:00+00:00,2024-07-12 00:00:00+00:00,34512860.0,-0.9710336236985286,webinar,B2B,Referral,0.87,999712.49,617.0,-33513147.51,Muy Alto,Muy Alto,Pérdida
Grass-roots national approach,2022-08-29 00:00:00+00:00,2024-03-21 00:00:00+00:00,16063490.0,-0.9459592429789542,email,B2B,promotion,0.69,868083.16,570.0,-15195406.84,Muy Alto,Muy Alto,Pérdida
Synergistic mobile task-force,2022-11-02 00:00:00+00:00,2023-11-20 00:00:00+00:00,6134320.0,-0.8461908980946543,social media,B2B,Referral,0.73,943514.25,383.0,-5190805.75,Muy Alto,Muy Alto,Pérdida
Customer-focused fault-tolerant help-desk,2022-10-08 00:00:00+00:00,2023-12-25 00:00:00+00:00,39585980.0,-0.9775416134702235,podcast,B2B,promotion,0.99,889037.24,443.0,-38696942.76,Muy Alto,Muy Alto,Pérdida
Face-to-face 6thgeneration portal,2023-05-08 00:00:00+00:00,2023-09-05 00:00:00+00:00,99535210.0,-0.998566548661524,social media,B2B,paid,0.15,142678.88,120.0,-99392531.12,Muy Alto,Alto,Pérdida
Ameliorated encompassing capacity,2023-02-19 00:00:00+00:00,2024-07-28 00:00:00+00:00,44466830.0,-0.9886501729491399,webinar,B2B,promotion,0.31,504690.83,525.0,-43962139.17,Muy Alto,Muy Alto,Pérdida
Digitized optimizing capability,2022-08-25 00:00:00+00:00,2023-10-12 00:00:00+00:00,70841820.0,-0.994256021513846,podcast,B2C,paid,0.76,406913.89,413.0,-70434906.11,Muy Alto,Muy Alto,Pérdida
Triple-buffered zero tolerance circuit,2023-04-27 00:00:00+00:00,2024-03-18 00:00:00+00:00,62752630.0,-0.9951012365537508,podcast,B2C,paid,0.32,307410.29,326.0,-62445219.71,Muy Alto,Muy Alto,Pérdida
Open-source background firmware,2023-07-04 00:00:00+00:00,2024-04-09 00:00:00+00:00,9774820.0,-0.944411111406655,email,B2C,Referral,0.96,543371.38,280.0,-9231448.62,Muy Alto,Muy Alto,Pérdida
Expanded global matrices,2022-11-28 00:00:00+00:00,2024-04-16 00:00:00+00:00,67048320.0,-0.9963267392829529,webinar,B2B,organic,0.42,246285.96,505.0,-66802034.04,Muy Alto,Muy Alto,Pérdida
Organized regional implementation,2023-02-13 00:00:00+00:00,2023-12-31 00:00:00+00:00,34303920.0,-0.9877330386731312,webinar,B2C,paid,0.48,420804.86,321.0,-33883115.14,Muy Alto,Muy Alto,Pérdida
Realigned stable parallelism,2023-03-31 00:00:00+00:00,2024-01-18 00:00:00+00:00,52871170.0,-0.9884288601897783,webinar,B2B,promotion,0.53,611779.7,293.0,-52259390.3,Muy Alto,Muy Alto,Pérdida
Networked executive knowledgebase,2022-10-18 00:00:00+00:00,2023-08-19 00:00:00+00:00,53678650.0,-0.9975783127928888,email,B2B,promotion,0.24,129992.9,305.0,-53548657.1,Muy Alto,Alto,Pérdida
Multi-tiered neutral standardization,2023-05-09 00:00:00+00:00,2023-11-26 00:00:00+00:00,21921720.0,-0.9670977478044606,webinar,B2C,organic,0.55,721273.96,201.0,-21200446.04,Muy Alto,Muy Alto,Pérdida
Virtual cohesive orchestration,2023-03-11 00:00:00+00:00,2023-08-21 00:00:00+00:00,98706340.0,-0.9949379300255687,email,B2C,promotion,0.92,499658.4,163.0,-98206681.6,Muy Alto,Muy Alto,Pérdida
Progressive 4thgeneration policy,2022-10-06 00:00:00+00:00,2024-04-20 00:00:00+00:00,1629070.0,-0.8938660094409694,webinar,B2C,promotion,0.99,172899.7,562.0,-1456170.3,Muy Alto,Alto,Pérdida
Monitored impactful installation,2023-07-28 00:00:00+00:00,2023-11-25 00:00:00+00:00,24936910.0,-0.9782919086606962,webinar,B2B,promotion,0.37,541332.72,120.0,-24395577.28,Muy Alto,Muy Alto,Pérdida
Automated responsive initiative,2022-08-30 00:00:00+00:00,2024-05-12 00:00:00+00:00,20401620.0,-0.9570938523509407,podcast,B2B,paid,0.28,875354.92,621.0,-19526265.08,Muy Alto,Muy Alto,Pérdida
Function-based grid-enabled conglomeration,2022-12-06 00:00:00+00:00,2024-05-03 00:00:00+00:00,33675460.0,-0.993956879282421,email,B2B,promotion,0.89,203504.87,514.0,-33471955.13,Muy Alto,Muy Alto,Pérdida
Polarized dynamic analyzer,2023-06-27 00:00:00+00:00,2024-07-26 00:00:00+00:00,8761840.0,-0.968691289729098,podcast,B2C,promotion,0.5,274321.91,395.0,-8487518.09,Muy Alto,Muy Alto,Pérdida
Centralized methodical alliance,2023-07-19 00:00:00+00:00,2024-02-11 00:00:00+00:00,33524690.0,-0.9710478948500344,podcast,B2C,paid,0.19,970610.35,207.0,-32554079.65,Muy Alto,Muy Alto,Pérdida
Visionary directional open architecture,2023-05-02 00:00:00+00:00,2024-05-29 00:00:00+00:00,86623590.0,-0.9987632241979351,webinar,B2C,organic,0.23,107133.96,393.0,-86516456.04,Muy Alto,Alto,Pérdida
Reduced static functionalities,2023-03-09 00:00:00+00:00,2024-01-08 00:00:00+00:00,8473580.0,-0.900763078887554,social media,B2B,organic,0.93,840891.99,305.0,-7632688.01,Muy Alto,Muy Alto,Pérdida
Sharable upward-trending initiative,2022-10-23 00:00:00+00:00,2024-04-09 00:00:00+00:00,2095130.0,-0.5254201839503991,social media,B2C,organic,0.24,994306.41,534.0,-1100823.5899999999,Muy Alto,Muy Alto,Pérdida
Front-line eco-centric open system,2023-06-16 00:00:00+00:00,2024-07-06 00:00:00+00:00,3633180.0,-0.828624133679036,social media,B2B,promotion,0.76,622639.37,386.0,-3010540.63,Muy Alto,Muy Alto,Pérdida
Managed bandwidth-monitored complexity,2023-03-21 00:00:00+00:00,2024-04-04 00:00:00+00:00,19401940.0,-0.9681986492072443,email,B2B,organic,0.25,617007.9,380.0,-18784932.1,Muy Alto,Muy Alto,Pérdida
Re-engineered non-volatile algorithm,2023-03-04 00:00:00+00:00,2023-11-06 00:00:00+00:00,59532420.0,-0.9870039160175246,webinar,B2B,paid,0.9,773688.33,247.0,-58758731.67,Muy Alto,Muy Alto,Pérdida
Integrated secondary migration,2023-01-04 00:00:00+00:00,2024-04-26 00:00:00+00:00,98089920.0,-0.9946759903566034,webinar,B2C,paid,0.22,522231.68,478.0,-97567688.32,Muy Alto,Muy Alto,Pérdida
Horizontal 6thgeneration model,2022-11-19 00:00:00+00:00,2023-10-29 00:00:00+00:00,16308370.0,-0.9686452496478802,webinar,B2C,promotion,0.37,511344.87,344.0,-15797025.13,Muy Alto,Muy Alto,Pérdida
Robust optimizing projection,2023-06-12 00:00:00+00:00,2023-11-06 00:00:00+00:00,36824240.0,-0.973618547456784,email,B2B,promotion,0.42,971476.94,147.0,-35852763.06,Muy Alto,Muy Alto,Pérdida
Right-sized scalable open architecture,2023-02-06 00:00:00+00:00,2023-12-24 00:00:00+00:00,62406710.0,-0.9980143498992335,webinar,B2B,promotion,0.67,123917.89,321.0,-62282792.11,Muy Alto,Alto,Pérdida
Optional mission-critical project,2022-08-06 00:00:00+00:00,2024-07-22 00:00:00+00:00,96713470.0,-0.989708355826753,podcast,B2C,paid,0.63,995340.62,716.0,-95718129.38,Muy Alto,Muy Alto,Pérdida
Focused responsive open architecture,2022-11-09 00:00:00+00:00,2024-01-28 00:00:00+00:00,91490920.0,-0.9995780784584962,webinar,B2C,Referral,0.95,38601.99,445.0,-91452318.01,Muy Alto,Bajo,Pérdida
Reverse-engineered static infrastructure,2023-07-26 00:00:00+00:00,2024-05-29 00:00:00+00:00,12246320.0,-0.9193875964371339,email,B2B,Referral,0.44,987205.29,308.0,-11259114.71,Muy Alto,Muy Alto,Pérdida
Monitored grid-enabled productivity,2023-01-08 00:00:00+00:00,2024-06-07 00:00:00+00:00,29724330.0,-0.9676554647320899,podcast,B2C,promotion,0.27,961419.64,516.0,-28762910.36,Muy Alto,Muy Alto,Pérdida
Cross-group foreground ability,2023-03-11 00:00:00+00:00,2023-11-27 00:00:00+00:00,32343790.0,-0.9982981713027447,social media,B2B,paid,0.5,55043.59,261.0,-32288746.41,Muy Alto,Medio,Pérdida
Switchable mobile toolset,2023-06-25 00:00:00+00:00,2024-04-16 00:00:00+00:00,59590260.0,-0.9903556426838883,podcast,B2B,Referral,0.99,574709.76,296.0,-59015550.24,Muy Alto,Muy Alto,Pérdida
Front-line mobile ability,2022-11-12 00:00:00+00:00,2023-08-18 00:00:00+00:00,77582360.0,-0.9944810147564471,podcast,B2C,promotion,0.47,428175.9,279.0,-77154184.1,Muy Alto,Muy Alto,Pérdida
Optional systemic adapter,2022-12-15 00:00:00+00:00,2023-12-16 00:00:00+00:00,2347760.0,-0.9066924643064026,email,B2B,paid,0.34,219063.7,366.0,-2128696.3,Muy Alto,Muy Alto,Pérdida
User-friendly responsive parallelism,2022-10-31 00:00:00+00:00,2024-05-08 00:00:00+00:00,9666130.0,-0.9945128070903246,email,B2C,Referral,0.65,53039.92,555.0,-9613090.08,Muy Alto,Medio,Pérdida
Mandatory grid-enabled throughput,2023-06-07 00:00:00+00:00,2023-08-06 00:00:00+00:00,63938710.0,-0.9860715083241436,email,B2C,Referral,0.49,890569.79,60.0,-63048140.21,Muy Alto,Muy Alto,Pérdida
Phased dynamic throughput,2023-07-07 00:00:00+00:00,2023-12-31 00:00:00+00:00,44248380.0,-0.992917355618443,webinar,B2B,paid,0.65,313395.54,177.0,-43934984.46,Muy Alto,Muy Alto,Pérdida
Pre-emptive mobile Local Area Network,2023-05-07 00:00:00+00:00,2024-02-13 00:00:00+00:00,97083410.0,-0.9961030921760989,podcast,B2B,promotion,0.25,378325.1,282.0,-96705084.9,Muy Alto,Muy Alto,Pérdida
Decentralized zero-defect superstructure,2022-10-18 00:00:00+00:00,2023-10-03 00:00:00+00:00,18706920.0,-0.9703370640383344,webinar,B2B,Referral,0.44,554902.17,350.0,-18152017.83,Muy Alto,Muy Alto,Pérdida
Distributed grid-enabled focus group,2022-10-10 00:00:00+00:00,2023-10-12 00:00:00+00:00,9274290.0,-0.9185056311588272,webinar,B2B,organic,0.33,755802.41,367.0,-8518487.59,Muy Alto,Muy Alto,Pérdida
Monitored global leverage,2023-03-10 00:00:00+00:00,2024-04-26 00:00:00+00:00,14418290.0,-0.9525871022153113,email,B2B,promotion,0.67,683612.91,413.0,-13734677.09,Muy Alto,Muy Alto,Pérdida
Secured exuding hardware,2022-08-17 00:00:00+00:00,2024-04-13 00:00:00+00:00,55644280.0,-0.9862661245684192,podcast,B2C,Referral,0.68,764211.61,605.0,-54880068.39,Muy Alto,Muy Alto,Pérdida
Re-engineered content-based projection,2023-06-23 00:00:00+00:00,2024-05-03 00:00:00+00:00,49973410.0,-0.9938948096597771,podcast,B2B,promotion,0.4,305097.18,315.0,-49668312.82,Muy Alto,Muy Alto,Pérdida
Compatible explicit hierarchy,2022-10-06 00:00:00+00:00,2024-05-27 00:00:00+00:00,52495870.0,-0.9928459425474804,webinar,B2B,promotion,0.56,375558.47,599.0,-52120311.53,Muy Alto,Muy Alto,Pérdida
Reduced holistic groupware,2023-05-22 00:00:00+00:00,2023-08-13 00:00:00+00:00,22905150.0,-0.9596741379122161,podcast,B2C,paid,0.2,923669.92,83.0,-21981480.08,Muy Alto,Muy Alto,Pérdida
Organic national application,2023-03-01 00:00:00+00:00,2023-11-20 00:00:00+00:00,70871650.0,-0.997268279770543,email,B2C,organic,0.46,193601.52,264.0,-70678048.48,Muy Alto,Alto,Pérdida
Configurable multi-tasking projection,2022-12-07 00:00:00+00:00,2023-08-07 00:00:00+00:00,91280140.0,-0.9916255508591464,social media,B2B,paid,0.24,764420.89,243.0,-90515719.11,Muy Alto,Muy Alto,Pérdida
Open-source zero-defect groupware,2022-08-22 00:00:00+00:00,2024-02-26 00:00:00+00:00,43142370.0,-0.9821348333436479,webinar,B2C,Referral,0.9,770745.63,553.0,-42371624.37,Muy Alto,Muy Alto,Pérdida
Extended multi-tasking focus group,2023-07-13 00:00:00+00:00,2023-11-11 00:00:00+00:00,90807230.0,-0.9983082547501999,email,B2B,Referral,0.76,153622.7,121.0,-90653607.3,Muy Alto,Alto,Pérdida
Reverse-engineered 4thgeneration adapter,2023-01-01 00:00:00+00:00,2024-04-15 00:00:00+00:00,3262280.0,-0.8258291133808257,podcast,B2C,promotion,0.3,568194.2,470.0,-2694085.8,Muy Alto,Muy Alto,Pérdida
Open-source heuristic methodology,2023-06-04 00:00:00+00:00,2023-10-18 00:00:00+00:00,25277140.0,-0.9980590861940868,email,B2C,organic,0.92,49060.75,136.0,-25228079.25,Muy Alto,Bajo,Pérdida
Diverse interactive functionalities,2023-06-07 00:00:00+00:00,2023-10-09 00:00:00+00:00,84489590.0,-0.9906891069065431,social media,B2B,promotion,0.83,786673.54,124.0,-83702916.46,Muy Alto,Muy Alto,Pérdida
Ameliorated leadingedge moratorium,2022-12-17 00:00:00+00:00,2024-06-11 00:00:00+00:00,28928550.0,-0.9955032951876261,email,B2C,Referral,0.12,130083.15,542.0,-28798466.85,Muy Alto,Alto,Pérdida
